BondCode,BondName,Issuer,Term,CreditRating,BondType,IssueDate,CouponRate,_priority,_merge_code
185569,22中铁01,中国铁建房地产集团有限公司,5.0,AAA,02,2022-03-25,3.65,999,185569
185570,22国机03,中国机械工业集团有限公司,7.0,,02,2022-04-27,3.4,999,185570
185573,22国机02,中国机械工业集团有限公司,3.0,,02,2022-04-27,2.99,999,185573
185575,22如皋02,如皋市城市产业发展集团有限公司,5.0,AA+,02,2022-03-31,3.8,999,185575
185576,22海宁01,海宁市资产经营公司,3.0,AA+,02,2022-04-06,3.32,999,185576
185577,22苏国Y2,苏州高新国有资产经营管理集团有限公司,,AA+,02,2022-04-18,3.35,999,185577
185578,22苏新02,苏州苏高新集团有限公司,5.0,,02,2022-03-22,3.3,999,185578
185579,22青控Y1,青岛城投城金控股集团有限公司,,AAA,02,2022-04-11,4.08,999,185579
185580,22焦煤Y2,山西焦煤集团有限责任公司,,AAA,02,2022-03-25,3.63,999,185580
185581,22中航04,中国航空集团有限公司,3.0,AAA,02,2022-03-25,3.13,999,185581
185582,22宁德01,宁德市国有资产投资经营集团有限公司,5.0,,02,2022-04-15,3.5,999,185582
185583,22联和K1,上海联和投资有限公司,5.0,AAA,02,2022-03-23,3.7,999,185583
185584,22招证Y1,招商证券股份有限公司,,AAA,,,,999,185584
185585,22镇投G1,镇江国有投资控股集团有限公司,3.0,,02,2022-04-08,4.5,999,185585
185586,22中航05,中国航空集团有限公司,5.0,AAA,02,2022-03-25,3.54,999,185586
185587,22银河C3,中国银河证券股份有限公司,,AAA,,,,999,185587
185588,22国科01,中国科学院控股有限公司,3.0,AAA,02,2022-04-21,3.05,999,185588
185589,22财通C1,财通证券股份有限公司,,AA+,,,,999,185589
185590,22鲁信Y1,山东省鲁信投资控股集团有限公司,,AAA,02,2022-03-28,3.6,999,185590
185591,22国联02,国联民生证券股份有限公司,5.0,AAA,02,2022-03-28,3.8,999,185591
185593,22中证05,中信证券股份有限公司,3.0,AAA,02,2022-08-29,2.5,999,185593
185594,22中邮01,中邮证券有限责任公司,5.0,AAA,02,2022-03-28,3.15,999,185594
185595,22网租01,国网国际融资租赁有限公司,3.0,,02,2022-03-31,3.03,999,185595
185596,22上航Y1,中交上海航道局有限公司,,AAA,02,2022-04-06,3.63,999,185596
185597,22外高01,上海外高桥集团股份有限公司,5.0,AAA,02,2022-03-31,3.19,999,185597
185598,22鄂投01,湖北省联合发展投资集团有限公司,5.0,AAA,02,2022-04-06,3.8,999,185598
185599,22金茂02,上海金茂投资管理集团有限公司,5.0,AAA,02,2022-03-31,3.5,999,185599
185600,22光证Y3,光大证券股份有限公司,,AAA,,,,999,185600
185601,22青控Y2,青岛城投城金控股集团有限公司,,AAA,02,2022-04-11,4.5,999,185601
185602,22榆能02,陕西榆林能源集团有限公司,5.0,,02,2022-04-18,3.45,999,185602
185603,22悦达G1,江苏悦达集团有限公司,5.0,AAA,02,2022-03-30,5.5,999,185603
185605,22淮安01,淮安开发控股有限公司,3.0,,02,2022-04-19,4.5,999,185605
185606,22洪轨01,南昌轨道交通集团有限公司,5.0,AAA,02,2022-04-08,3.65,999,185606
185607,22中财C1,中国中金财富证券有限公司,,AA+,,,,999,185607
185608,22中财C2,中国中金财富证券有限公司,,AA+,,,,999,185608
185609,22兴杭02,闽西兴杭国有资产投资经营有限公司,3.0,AAA,02,2022-03-31,3.28,999,185609
185610,22建工Y1,北京建工集团有限责任公司,,AAA,02,2022-03-31,3.59,999,185610
185612,22唐租01,大唐融资租赁有限公司,3.0,AAA,02,2022-04-07,3.3,999,185612
185613,22鲁资K1,山东省国有资产投资控股有限公司,5.0,AAA,02,2022-03-31,3.35,999,185613
185614,22中铁03,中国铁建房地产集团有限公司,5.0,,02,2022-04-06,3.7,999,185614
185615,22津投05,天津城市基础设施建设投资集团有限公司,2.0,AAA,02,2022-04-12,5.5,999,185615
185616,22宁城01,宁乡市城市建设投资集团有限公司,5.0,AA+,02,2022-04-06,3.8,999,185616
185617,22京保01,北京保障房中心有限公司,24.0,,02,2022-04-11,3.09,999,185617
185618,22中铁02,中国铁建房地产集团有限公司,5.0,AAA,02,2022-04-01,3.67,999,185618
185619,22路建Y1,中交路桥建设有限公司,,AAA,02,2022-04-08,3.5,999,185619
185620,22集租02,北京首都创业集团有限公司,3.0,AAA,02,2022-04-20,3.18,999,185620
185621,22江公01,南京江北新区公用控股集团有限公司,3.0,AA+,02,2022-04-18,3.39,999,185621
185622,22奉发01,上海奉贤发展(集团)有限公司,3.0,AA+,02,2022-04-07,3.0,999,185622
185623,22阳安01,华创云信数字技术股份有限公司,2.0,AAA,02,2022-04-08,3.8,999,185623
185624,22陕煤Y2,陕西煤业化工集团有限责任公司,,AAA,02,2022-04-22,3.68,999,185624
185625,22云龙01,株洲市云龙发展投资控股集团有限公司,5.0,AA+,02,2022-05-10,6.9,999,185625
185627,22建机01,陕西建设机械股份有限公司,5.0,AA+,02,2022-04-11,5.5,999,185627
185628,22焦煤Y3,山西焦煤集团有限责任公司,,AAA,02,2022-04-11,3.69,999,185628
185630,22西电01,西湖电子集团有限公司,5.0,AAA,02,2022-04-20,3.65,999,185630
185631,22中咨Y1,中国公路工程咨询集团有限公司,,AAA,02,2022-04-19,3.4,999,185631
185632,22平证03,平安证券股份有限公司,3.0,AAA,02,2022-04-19,3.0,999,185632
185633,22平证04,平安证券股份有限公司,5.0,AAA,02,2022-04-19,3.42,999,185633
185634,G22南控1,广东南海控股集团有限公司,5.0,,02,2022-04-18,3.09,999,185634
185635,22保置03,保利置业集团有限公司(上海),5.0,,02,2022-04-18,3.35,999,185635
185637,22济轨01,济南轨道交通集团有限公司,3.0,AAA,02,2022-04-14,3.15,999,185637
185638,22济轨02,济南轨道交通集团有限公司,5.0,AAA,02,2022-04-14,3.68,999,185638
185639,22蓉高02,成都高新投资集团有限公司,10.0,AAA,02,2022-04-14,3.59,999,185639
185640,22华发02,珠海华发实业股份有限公司,5.0,,02,2022-05-12,4.9,999,185640
185641,22华发01,珠海华发实业股份有限公司,5.0,,02,2022-05-12,4.7,999,185641
185642,22川投01,四川能源发展集团有限责任公司,5.0,,02,2022-04-15,3.1,999,185642
185643,22兴投04,河南航空港投资集团有限公司,3.0,,02,2022-04-26,4.64,999,185643
185644,22华宝01,华宝投资有限公司,3.0,,02,2022-04-15,3.09,999,185644
185646,22吴江G2,苏州市吴江城市投资发展集团有限公司,3.0,,02,2022-04-22,3.13,999,185646
185647,22新工01,南京新工投资集团有限责任公司,3.0,AAA,02,2022-04-19,3.17,999,185647
185648,22住宅01,厦门安居控股集团有限公司,3.0,AA+,02,2022-04-11,3.6,999,185648
185649,22河西01,南京市河西新城区国有资产经营控股(集团)有限责任公司,3.0,AAA,02,2022-04-21,3.02,999,185649
185650,22河西02,南京市河西新城区国有资产经营控股(集团)有限责任公司,10.0,AAA,02,2022-04-20,4.17,999,185650
185651,22沪电03,上海电力股份有限公司,3.0,,02,2022-04-25,3.05,999,185651
185652,22济建Y1,济南城市建设集团有限公司,,AAA,02,2022-04-20,3.44,999,185652
185653,22中豫02,中原豫资投资控股集团有限公司,3.0,,02,2022-04-20,3.14,999,185653
185654,22瀚蓝01,瀚蓝环境股份有限公司,2.0,AA+,02,2022-06-10,2.7,999,185654
185655,22津投06,天津城市基础设施建设投资集团有限公司,1.02,AAA,02,2022-04-21,5.5,999,185655
185656,甬通商01,宁波通商控股集团有限公司,3.0,AAA,02,2022-04-25,2.9,999,185656
185657,甬通商02,宁波通商控股集团有限公司,10.0,AAA,02,2022-04-25,3.96,999,185657
185658,22厦贸01,厦门国贸控股集团有限公司,3.0,AAA,02,2022-05-13,3.32,999,185658
185659,22申能01,申能(集团)有限公司,3.0,,02,2022-04-28,2.9,999,185659
185660,22海沧01,厦门海沧投资集团有限公司,2.0,AA+,02,2022-04-27,3.4,999,185660
185661,22创控01,昆山创业控股集团有限公司,5.0,AAA,02,2022-05-05,3.5,999,185661
185663,22张江一,上海张江(集团)有限公司,5.0,,02,2022-04-27,2.99,999,185663
185664,22鲁资01,山东省国有资产投资控股有限公司,5.0,AAA,02,2022-04-18,3.2,999,185664
185665,G22锡Y2,无锡产业发展集团有限公司,,AAA,02,2022-04-21,3.44,999,185665
185666,22甬城02,宁波城建投资集团有限公司,5.0,AAA,02,2022-04-25,3.02,999,185666
185667,G22雅砻1,雅砻江流域水电开发有限公司,3.0,AAA,02,2022-04-25,2.97,999,185667
185668,22三明02,三明市投资发展集团有限公司,3.0,,02,2022-04-26,3.28,999,185668
185670,22信投C6,中信建投证券股份有限公司,,AAA,,,,999,185670
185671,22安租09,平安国际融资租赁有限公司,2.0,,02,2022-04-22,2.87,999,185671
185672,22安租10,平安国际融资租赁有限公司,4.0,,02,2022-04-22,3.35,999,185672
185675,22苏科01,江苏省溧阳高新区控股集团有限公司,5.0,AA+,02,2022-05-06,3.5,999,185675
185676,22华数01,华数数字电视传媒集团有限公司,3.0,,02,2022-04-21,3.12,999,185676
185677,22漳九05,漳州市九龙江集团有限公司,5.0,AAA,02,2022-04-21,3.23,999,185677
185678,22建发Y1,厦门建发股份有限公司,,AAA,02,2022-04-26,3.53,999,185678
185679,22余投01,余姚市城市建设投资发展有限公司,5.0,,02,2022-04-27,3.75,999,185679
185680,22宁沪G1,江苏宁沪高速公路股份有限公司,3.0,AAA,02,2022-04-26,2.9,999,185680
185681,22大唐Y4,中国大唐集团有限公司,,AAA,02,2022-04-25,3.05,999,185681
185682,G22三资,三峡资本控股有限责任公司,3.0,AAA,02,2022-04-21,2.99,999,185682
185683,22东兴G1,东兴证券股份有限公司,3.0,AAA,02,2022-04-25,3.0,999,185683
185685,22中科01,北京中关村科技创业金融服务集团有限公司,3.0,,02,2022-04-27,3.9,999,185685
185686,22鄂交Y3,湖北交通投资集团有限公司,,AAA,02,2022-04-26,3.41,999,185686
185687,22创投K1,深圳市创新投资集团有限公司,5.0,AAA,02,2022-04-29,3.55,999,185687
185688,22恒信G1,海通恒信国际融资租赁股份有限公司,2.0,AAA,02,2022-04-26,3.48,999,185688
185689,22义市02,义乌市市场发展集团有限公司,3.0,AA+,02,2022-05-09,3.46,999,185689
185690,22鲁高01,山东高速集团有限公司,5.0,AAA,02,2022-04-26,3.1,999,185690
185691,22鲁高02,山东高速集团有限公司,10.0,AAA,02,2022-04-26,3.85,999,185691
185692,22相城02,苏州市相城城市建设投资(集团)有限公司,3.0,,02,2022-05-06,3.2,999,185692
185693,22保利01,保利发展控股集团股份有限公司,5.0,AAA,02,2022-04-26,2.96,999,185693
185694,22保利02,保利发展控股集团股份有限公司,7.0,AAA,02,2022-04-26,3.59,999,185694
185695,22株国02,株洲市国有资产投资控股集团有限公司,5.0,,02,2022-04-27,4.9,999,185695
185696,22苏资01,苏州资产管理有限公司,3.0,,02,2022-04-29,3.2,999,185696
185697,22招证Y2,招商证券股份有限公司,,AAA,,,,999,185697
185698,22辽港01,辽宁港口股份有限公司,2.0,AAA,02,2022-04-27,2.68,999,185698
185699,22辽港02,辽宁港口股份有限公司,3.0,AAA,02,2022-04-27,3.15,999,185699
185700,22鲁资02,山东省国有资产投资控股有限公司,3.0,,02,2022-04-27,3.15,999,185700
185701,22鲁金02,山东省金融资产管理股份有限公司,3.0,AAA,02,2022-05-05,3.3,999,185701
185703,22建材Y3,中国建材股份有限公司,,AAA,02,2022-04-27,3.13,999,185703
185704,22首股01,北京首都开发股份有限公司,5.0,AAA,02,2022-04-27,3.59,999,185704
185705,22HDGJY1,华电国际电力股份有限公司,,AAA,02,2022-04-29,3.14,999,185705
185706,22滨建G1,常熟市滨江城市建设经营投资有限责任公司,3.0,,02,2022-05-06,3.5,999,185706
185707,22核建Y1,中国核工业建设股份有限公司,,AAA,02,2022-05-05,3.15,999,185707
185708,22科创01,上海科技创业投资(集团)有限公司,5.0,,02,2022-04-29,2.95,999,185708
185709,22远东六,远东国际融资租赁有限公司,3.0,AAA,02,2022-04-29,3.59,999,185709
185710,22安租Y1,平安国际融资租赁有限公司,,AAA,02,2022-05-05,4.0,999,185710
185711,22国君G3,国泰海通证券股份有限公司,3.0,AAA,02,2022-04-27,2.96,999,185711
185712,22国君G4,国泰海通证券股份有限公司,10.0,AAA,02,2022-04-27,3.7,999,185712
185713,22武生01,武汉生态环境投资发展集团有限公司,5.0,,02,2022-04-27,3.8,999,185713
185714,22中化Y1,中国中化股份有限公司,,AAA,02,2022-05-06,3.18,999,185714
185715,22南控01,广东南海控股集团有限公司,5.0,,02,2022-05-12,3.09,999,185715
185716,22吴城G2,苏州市吴中城市建设投资集团有限公司,3.0,,02,2022-05-09,3.25,999,185716
185717,22漳九Y1,漳州市九龙江集团有限公司,,AAA,02,2022-05-05,3.33,999,185717
185719,22财达C1,财达证券股份有限公司,,AA+,,,,999,185719
185720,22建邺G1,南京市建邺区高新科技投资集团有限公司,5.0,,02,2022-05-06,3.35,999,185720
185721,22网租02,国网国际融资租赁有限公司,3.0,,02,2022-05-06,2.95,999,185721
185722,22锡创K1,无锡创业投资集团有限公司,5.0,AAA,02,2022-05-06,3.88,999,185722
185723,22巨化01,巨化集团有限公司,3.0,,02,2022-04-28,3.3,999,185723
185724,22中泰S1,中泰证券股份有限公司,,A-1,,,,999,185724
185725,22中泰03,中泰证券股份有限公司,3.0,,02,2022-05-05,3.0,999,185725
185726,22亦庄01,北京亦庄国际投资发展有限公司,3.0,AAA,02,2022-05-05,3.13,999,185726
185727,22银河G1,中国银河证券股份有限公司,3.0,AAA,02,2022-05-05,2.95,999,185727
185728,22中航Y1,中国航空技术国际控股有限公司,,AAA,02,2022-04-28,2.93,999,185728
185729,22舟交01,舟山交通投资集团有限公司,5.0,AA+,02,2022-05-10,3.89,999,185729
185730,22中航Y2,中航科创有限公司,,AAA,02,2022-04-28,3.19,999,185730
185731,22铁建Y1,中国铁建股份有限公司,,AAA,02,2022-04-28,3.17,999,185731
185732,22铁建Y2,中国铁建股份有限公司,,AAA,02,2022-04-28,3.55,999,185732
185733,22芜湖02,芜湖宜居投资集团有限公司,5.0,,02,2022-05-20,3.13,999,185733
185734,22铁投Y2,中国铁建投资集团有限公司,,AAA,02,2022-05-10,3.47,999,185734
185735,22丰港01,江苏盐城港大丰港开发集团有限公司,5.0,,02,2022-05-06,5.99,999,185735
185736,22锡产Y3,无锡产业发展集团有限公司,,AAA,02,2022-05-06,3.36,999,185736
185737,22资控01,中建资本控股有限公司,3.0,AA+,02,2022-05-11,3.3,999,185737
185738,22北辰G1,北京北辰实业股份有限公司,5.0,AAA,02,2022-05-06,3.5,999,185738
185739,22招证Y3,招商证券股份有限公司,,AAA,,,,999,185739
185740,G22HXY1,华电新能源集团股份有限公司,,AAA,02,2022-05-17,3.13,999,185740
185741,22国联03,国联民生证券股份有限公司,5.0,AAA,02,2022-05-06,3.6,999,185741
185742,22华创C1,华创证券有限责任公司,,AAA,,,,999,185742
185743,22乌江01,贵州乌江能源投资有限公司,5.0,AA+,02,2022-05-10,3.7,999,185743
185744,22蓉高03,成都高新投资集团有限公司,10.0,,02,2022-05-12,3.58,999,185744
185745,22华电Y2,中国华电集团有限公司,,AAA,02,2022-05-16,3.1,999,185745
185746,22华电Y3,中国华电集团有限公司,,AAA,02,2022-05-16,3.54,999,185746
185747,22建租03,中建投租赁股份有限公司,3.0,,02,2022-05-19,3.58,999,185747
185749,22鄂担Y1,湖北省融资担保集团有限责任公司,,AAA,02,2022-06-07,3.9,999,185749
185750,22厦贸02,厦门国贸控股集团有限公司,5.0,AAA,02,2022-05-13,3.58,999,185750
185751,22津投07,天津城市基础设施建设投资集团有限公司,2.0,AAA,02,2022-05-13,4.7,999,185751
185752,22隧道01,上海隧道工程股份有限公司,3.0,AAA,02,2022-05-20,2.97,999,185752
185753,22恒信K1,海通恒信国际融资租赁股份有限公司,3.0,AAA,02,2022-05-10,3.57,999,185753
185754,22中原S1,中原证券股份有限公司,,,,,,999,185754
185755,GC晶电01,晶科电力科技股份有限公司,2.0,AA,02,2022-05-18,5.5,999,185755
185756,22濮阳01,濮阳投资集团有限公司,5.0,AAA,02,2022-05-12,4.0,999,185756
185757,22平证C1,平安证券股份有限公司,,AAA,,,,999,185757
185758,22兴投05,河南航空港投资集团有限公司,3.0,,02,2022-05-16,4.39,999,185758
185759,22国机04,中国机械工业集团有限公司,3.0,,02,2022-05-12,2.97,999,185759
185760,22国机05,中国机械工业集团有限公司,7.0,,02,2022-05-12,3.45,999,185760
185761,22株国03,株洲市国有资产投资控股集团有限公司,5.0,,02,2022-05-16,4.8,999,185761
185762,22上证S1,上海证券有限责任公司,,A-1,,,,999,185762
185763,22中铁04,中国铁建房地产集团有限公司,5.0,,02,2022-05-23,3.3,999,185763
185764,22远发02,中远海运发展股份有限公司,5.0,AAA,02,2022-05-23,3.38,999,185764
185765,22平证C2,平安证券股份有限公司,,AAA,,,,999,185765
185767,22安信S1,国投证券股份有限公司,,A-1,,,,999,185767
185768,22华安G1,华安证券股份有限公司,3.0,AAA,02,2022-05-19,2.93,999,185768
185769,22首股02,北京首都开发股份有限公司,5.0,AAA,02,2022-05-19,3.46,999,185769
185770,22铁投Y4,中国铁建投资集团有限公司,,AAA,02,2022-05-26,3.7,999,185770
185771,22穗建01,广州市城市建设开发有限公司,5.0,AAA,02,2022-05-20,2.9,999,185771
185772,22穗建03,广州市城市建设开发有限公司,5.0,AAA,02,2022-05-27,2.84,999,185772
185773,22穗建04,广州市城市建设开发有限公司,7.0,AAA,02,2022-05-27,3.35,999,185773
185774,22穗建02,广州市城市建设开发有限公司,7.0,AAA,02,2022-05-20,3.38,999,185774
185775,22江海01,江海证券有限公司,3.0,AA+,02,2022-05-27,5.3,999,185775
185776,22安租11,平安国际融资租赁有限公司,2.0,,02,2022-05-24,2.75,999,185776
185777,22安租12,平安国际融资租赁有限公司,4.0,,02,2022-05-24,3.23,999,185777
185778,G22长电3,中国长江电力股份有限公司,3.0,AAA,02,2022-05-30,2.78,999,185778
185779,22信地01,信达地产股份有限公司,3.0,AA+,02,2022-05-24,3.45,999,185779
185780,22闽高01,福建发展高速公路股份有限公司,3.0,AA+,02,2022-05-20,3.04,999,185780
185781,22闽高02,福建发展高速公路股份有限公司,5.0,AA+,02,2022-05-20,3.49,999,185781
185782,22信地02,信达地产股份有限公司,5.0,AA+,02,2022-05-24,3.7,999,185782
185783,22陕煤Y3,陕西煤业化工集团有限责任公司,,AAA,02,2022-05-31,3.53,999,185783
185784,22开源01,开源证券股份有限公司,3.0,AAA,02,2022-05-23,3.23,999,185784
185785,22苏城02,苏州城市建设投资发展(集团)有限公司,5.0,AAA,02,2022-05-25,3.28,999,185785
185786,22美置01,美的置业集团有限公司,4.0,AAA,02,2022-05-27,4.5,999,185786
185788,22津投09,天津城市基础设施建设投资集团有限公司,2.0,AAA,02,2022-05-27,5.5,999,185788
185789,22浙商G3,浙江省浙商资产管理股份有限公司,4.0,,02,2022-06-06,2.9,999,185789
185790,GC永钢K1,江苏永钢集团有限公司,5.0,AA+,02,2022-06-01,5.0,999,185790
185791,22建发Y2,厦门建发股份有限公司,,AAA,02,2022-06-08,3.23,999,185791
185792,22京投02,北京市基础设施投资有限公司,3.0,AAA,02,2022-05-26,2.83,999,185792
185793,22交建Y3,中国交通建设股份有限公司,,AAA,02,2022-05-25,2.98,999,185793
185795,22建投04,南京江北新区建设投资集团有限公司,3.0,,02,2022-06-08,2.83,999,185795
185796,22东证S1,东方证券股份有限公司,,A-1,,,,999,185796
185797,22沪国K2,上海国有资产经营有限公司,3.0,,02,2022-06-10,2.75,999,185797
185798,22温岭01,温岭市国有资产投资集团有限公司,5.0,,02,2022-07-01,2.99,999,185798
185799,22海晟G1,江苏海晟控股集团有限公司,3.0,AA+,02,2022-06-06,3.09,999,185799
185800,22兴投06,河南航空港投资集团有限公司,3.0,,02,2022-06-07,3.98,999,185800
185802,22住宅02,厦门安居控股集团有限公司,2.0,,02,2022-05-27,2.87,999,185802
185803,22城建01,北京城建投资发展股份有限公司,5.0,AAA,02,2022-07-06,3.25,999,185803
